# Input	ChemicalName	ChemicalID	CasRN	GeneSymbol	GeneID	Organism	OrganismID	Interaction	InteractionActions	PubMedIDs
slc16a12	aristolochic acid I	C000228	313-67-7	SLC16A12	387700	Homo sapiens	9606	aristolochic acid I results in increased expression of SLC16A12 mRNA	increases^expression	33212167
slc16a12	Atrazine	D001280	1912-24-9	SLC16A12	387700	Danio rerio	7955	Atrazine results in increased expression of SLC16A12 mRNA	increases^expression	25929836
slc16a12	Benzo(a)pyrene	D001564	50-32-8	SLC16A12	387700	Mus musculus	10090	Benzo(a)pyrene results in increased expression of SLC16A12 mRNA	increases^expression	27195522
slc16a12	beta-methylcholine	C044887	7562-87-0	SLC16A12	387700	Homo sapiens	9606	beta-methylcholine affects the expression of SLC16A12 mRNA	affects^expression	21179406
slc16a12	Bilirubin	D001663	635-65-4	SLC16A12	387700	Homo sapiens	9606	Bilirubin results in decreased expression of SLC16A12 mRNA	decreases^expression	20196124
slc16a12	bisphenol A	C006780	80-05-7	SLC16A12	387700	Homo sapiens	9606	bisphenol A results in increased expression of SLC16A12 mRNA	increases^expression	31715268
slc16a12	bisphenol A	C006780	80-05-7	SLC16A12	387700	Mus musculus	10090	bisphenol A results in decreased expression of SLC16A12 mRNA	decreases^expression	26063408
slc16a12	bisphenol A	C006780	80-05-7	SLC16A12	387700	Mus musculus	10090	bisphenol A results in increased expression of SLC16A12 mRNA	increases^expression	25594700
slc16a12	bisphenol A	C006780	80-05-7	SLC16A12	387700	Rattus norvegicus	10116	bisphenol A affects the expression of SLC16A12 mRNA	affects^expression	32145629
slc16a12	bisphenol A	C006780	80-05-7	SLC16A12	387700	Rattus norvegicus	10116	bisphenol A results in decreased expression of SLC16A12 mRNA	decreases^expression	25181051|34947998
slc16a12	bisphenol F	C000611646		SLC16A12	387700	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in decreased expression of SLC16A12 mRNA	affects^cotreatment|decreases^expression	28628672
slc16a12	bisphenol F	C000611646		SLC16A12	387700	Mus musculus	10090	bisphenol F results in increased expression of SLC16A12 mRNA	increases^expression	30951980
slc16a12	bisphenol S	C543008	80-09-1	SLC16A12	387700	Mus musculus	10090	bisphenol S results in increased expression of SLC16A12 mRNA	increases^expression	30951980
slc16a12	Cadmium	D002104	7440-43-9	SLC16A12	387700	Homo sapiens	9606	[Cadmium Chloride results in increased abundance of Cadmium] which results in decreased expression of SLC16A12 mRNA	decreases^expression|increases^abundance	35301059
slc16a12	Cadmium	D002104	7440-43-9	SLC16A12	387700	Homo sapiens	9606	Cadmium results in decreased expression of SLC16A12 mRNA	decreases^expression	24376830
slc16a12	Cadmium Chloride	D019256	10108-64-2	SLC16A12	387700	Homo sapiens	9606	[Cadmium Chloride results in increased abundance of Cadmium] which results in decreased expression of SLC16A12 mRNA	decreases^expression|increases^abundance	35301059
slc16a12	Carbon Tetrachloride	D002251	56-23-5	SLC16A12	387700	Mus musculus	10090	Carbon Tetrachloride affects the expression of SLC16A12 mRNA	affects^expression	31919559
slc16a12	Carbon Tetrachloride	D002251	56-23-5	SLC16A12	387700	Mus musculus	10090	Carbon Tetrachloride results in decreased expression of SLC16A12 mRNA	decreases^expression	27339419
slc16a12	Carbon Tetrachloride	D002251	56-23-5	SLC16A12	387700	Rattus norvegicus	10116	Carbon Tetrachloride results in decreased expression of SLC16A12 mRNA	decreases^expression	31150632
slc16a12	Carbon Tetrachloride	D002251	56-23-5	SLC16A12	387700	Rattus norvegicus	10116	schizandrin B inhibits the reaction [Carbon Tetrachloride results in decreased expression of SLC16A12 mRNA]	decreases^expression|decreases^reaction	31150632
slc16a12	Cephaloridine	D002509	50-59-9	SLC16A12	387700	Rattus norvegicus	10116	Cephaloridine results in decreased expression of SLC16A12 mRNA	decreases^expression	18500788
slc16a12	chloropicrin	C100187	76-06-2	SLC16A12	387700	Homo sapiens	9606	chloropicrin results in increased expression of SLC16A12 mRNA	increases^expression	26352163|28476498
slc16a12	Chloroprene	D002737	126-99-8	SLC16A12	387700	Mus musculus	10090	Chloroprene results in increased expression of SLC16A12 mRNA	increases^expression	23125180
slc16a12	Chlorpyrifos	D004390	2921-88-2	SLC16A12	387700	Mus musculus	10090	Chlorpyrifos results in increased expression of SLC16A12 mRNA	increases^expression	37019170
slc16a12	chromium hexavalent ion	C074702	18540-29-9	SLC16A12	387700	Mus musculus	10090	chromium hexavalent ion affects the expression of SLC16A12 mRNA	affects^expression	28472532
slc16a12	Cisplatin	D002945	15663-27-1	SLC16A12	387700	Homo sapiens	9606	Cisplatin results in increased expression of SLC16A12 mRNA	increases^expression	27392435
slc16a12	cyproconazole	C093628		SLC16A12	387700	Mus musculus	10090	cyproconazole results in increased expression of SLC16A12 mRNA	increases^expression	22334560
slc16a12	decamethrin	C017180	52820-00-5	SLC16A12	387700	Mus musculus	10090	decamethrin results in decreased expression of SLC16A12 mRNA	decreases^expression	37019170
slc16a12	deoxynivalenol	C007262	51481-10-8	SLC16A12	387700	Sus scrofa	9823	deoxynivalenol results in decreased expression of SLC16A12 mRNA	decreases^expression	35307453
slc16a12	Dexamethasone	D003907	50-02-2	SLC16A12	387700	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in decreased expression of SLC16A12 mRNA	affects^cotreatment|decreases^expression	28628672
slc16a12	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	SLC16A12	387700	Mus spretus	10096	Dichlorodiphenyl Dichloroethylene results in increased expression of SLC16A12 mRNA	increases^expression	29554563
slc16a12	Dietary Fats	D004041		SLC16A12	387700	Mus musculus	10090	3,4,3',4'-tetrachlorobiphenyl inhibits the reaction [Dietary Fats results in increased expression of SLC16A12 mRNA]	decreases^reaction|increases^expression	19467301
slc16a12	Dietary Fats	D004041		SLC16A12	387700	Mus musculus	10090	Dietary Fats results in increased expression of SLC16A12 mRNA	increases^expression	19467301
slc16a12	Doxorubicin	D004317	23214-92-8	SLC16A12	387700	Homo sapiens	9606	Doxorubicin results in decreased expression of SLC16A12 mRNA	decreases^expression	29803840
slc16a12	Endosulfan	D004726	115-29-7	SLC16A12	387700	Homo sapiens	9606	Endosulfan inhibits the reaction [Tetrachlorodibenzodioxin results in decreased expression of SLC16A12 mRNA]	decreases^expression|decreases^reaction	26159488
slc16a12	Endosulfan	D004726	115-29-7	SLC16A12	387700	Rattus norvegicus	10116	Endosulfan results in increased expression of SLC16A12 mRNA	increases^expression	29391264
slc16a12	epoxiconazole	C109476		SLC16A12	387700	Mus musculus	10090	epoxiconazole affects the expression of SLC16A12 mRNA	affects^expression	35436446
slc16a12	epoxiconazole	C109476		SLC16A12	387700	Mus musculus	10090	epoxiconazole results in increased expression of SLC16A12 mRNA	increases^expression	22334560
slc16a12	Estradiol	D004958	50-28-2	SLC16A12	387700	Homo sapiens	9606	[Estradiol co-treated with TGFB1 protein] results in decreased expression of SLC16A12 mRNA	affects^cotreatment|decreases^expression	30165855
slc16a12	Estradiol	D004958	50-28-2	SLC16A12	387700	Rattus norvegicus	10116	Estradiol affects the expression of SLC16A12 mRNA	affects^expression	32145629
slc16a12	Fenretinide	D017313	65646-68-6	SLC16A12	387700	Mus musculus	10090	Fenretinide results in decreased expression of SLC16A12 mRNA	decreases^expression	28973697
slc16a12	Flutamide	D005485	13311-84-7	SLC16A12	387700	Rattus norvegicus	10116	Flutamide results in decreased expression of SLC16A12 mRNA	decreases^expression	24793618
slc16a12	Hydrogen Peroxide	D006861	7722-84-1	SLC16A12	387700	Homo sapiens	9606	Hydrogen Peroxide affects the expression of SLC16A12 mRNA	affects^expression	21179406
slc16a12	ICG 001	C492448		SLC16A12	387700	Homo sapiens	9606	ICG 001 results in increased expression of SLC16A12 mRNA	increases^expression	26191083
slc16a12	Indomethacin	D007213	53-86-1	SLC16A12	387700	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in decreased expression of SLC16A12 mRNA	affects^cotreatment|decreases^expression	28628672
slc16a12	Inulin	D007444	9005-80-5	SLC16A12	387700	Mus musculus	10090	[perfluorooctane sulfonic acid co-treated with Inulin] results in increased expression of SLC16A12 mRNA	affects^cotreatment|increases^expression	36331819
slc16a12	(+)-JQ1 compound	C561695		SLC16A12	387700	Homo sapiens	9606	(+)-JQ1 compound results in decreased expression of SLC16A12 mRNA	decreases^expression	26752646
slc16a12	maduramicin	C018091		SLC16A12	387700	Gallus gallus	9031	maduramicin results in decreased expression of SLC16A12 mRNA	decreases^expression	29128925
slc16a12	Magnetite Nanoparticles	D058185		SLC16A12	387700	Mus musculus	10090	[Succimer binds to Magnetite Nanoparticles] which results in decreased expression of SLC16A12 mRNA	affects^binding|decreases^expression	23086747
slc16a12	methyleugenol	C005223	93-15-2	SLC16A12	387700	Homo sapiens	9606	methyleugenol results in decreased expression of SLC16A12 mRNA	decreases^expression	32234424
slc16a12	Nanotubes, Carbon	D037742		SLC16A12	387700	Mus musculus	10090	Nanotubes, Carbon analog results in increased expression of SLC16A12 mRNA	increases^expression	25620056
slc16a12	nickel sulfate	C029938	7786-81-4	SLC16A12	387700	Homo sapiens	9606	nickel sulfate results in decreased expression of SLC16A12 mRNA	decreases^expression	22714537
slc16a12	Ozone	D010126	10028-15-6	SLC16A12	387700	Mus musculus	10090	[Air Pollutants results in increased abundance of [Ozone co-treated with Soot]] which results in increased expression of SLC16A12 mRNA	affects^cotreatment|increases^abundance|increases^expression	34911549
slc16a12	Ozone	D010126	10028-15-6	SLC16A12	387700	Mus musculus	10090	[Air Pollutants results in increased abundance of Ozone] which results in increased expression of SLC16A12 mRNA	increases^abundance|increases^expression	34911549
slc16a12	Paraquat	D010269	4685-14-7	SLC16A12	387700	Rattus norvegicus	10116	Paraquat results in decreased expression of SLC16A12 mRNA	decreases^expression	32680482
slc16a12	Particulate Matter	D052638		SLC16A12	387700	Rattus norvegicus	10116	[Air Pollutants results in increased abundance of Particulate Matter] which results in decreased expression of SLC16A12 mRNA	decreases^expression|increases^abundance	28106813
slc16a12	Pectins	D010368		SLC16A12	387700	Mus musculus	10090	[perfluorooctane sulfonic acid co-treated with Pectins] results in increased expression of SLC16A12 mRNA	affects^cotreatment|increases^expression	36331819
slc16a12	perfluorohexanesulfonic acid	C471071	355-46-4	SLC16A12	387700	Gallus gallus	9031	perfluorohexanesulfonic acid results in decreased expression of SLC16A12 mRNA	decreases^expression	22790973
slc16a12	perfluorohexanesulfonic acid	C471071	355-46-4	SLC16A12	387700	Mus musculus	10090	perfluorohexanesulfonic acid results in decreased expression of SLC16A12 mRNA	decreases^expression	37995155
slc16a12	perfluorooctane sulfonic acid	C076994	1763-23-1	SLC16A12	387700	Mus musculus	10090	[perfluorooctane sulfonic acid co-treated with Inulin] results in increased expression of SLC16A12 mRNA	affects^cotreatment|increases^expression	36331819
slc16a12	perfluorooctane sulfonic acid	C076994	1763-23-1	SLC16A12	387700	Mus musculus	10090	[perfluorooctane sulfonic acid co-treated with Pectins] results in increased expression of SLC16A12 mRNA	affects^cotreatment|increases^expression	36331819
slc16a12	Phenobarbital	D010634	50-06-6	SLC16A12	387700	Mus musculus	10090	Phenobarbital affects the expression of SLC16A12 mRNA	affects^expression	23091169
slc16a12	Phenobarbital	D010634	50-06-6	SLC16A12	387700	Mus musculus	10090	Phenobarbital results in increased expression of SLC16A12 mRNA	increases^expression	19270015
slc16a12	pirimiphos methyl	C014153	29232-93-7	SLC16A12	387700	Salmo salar	8030	pirimiphos methyl results in increased expression of SLC16A12 mRNA	increases^expression	27845199
slc16a12	Plant Extracts	D010936		SLC16A12	387700	Homo sapiens	9606	[Plant Extracts co-treated with Resveratrol] results in decreased expression of SLC16A12 mRNA	affects^cotreatment|decreases^expression	23557933
slc16a12	Potassium Dichromate	D011192	7778-50-9	SLC16A12	387700	Mus musculus	10090	Potassium Dichromate results in decreased expression of SLC16A12 mRNA	decreases^expression	23608068
slc16a12	propiconazole	C045950	60207-90-1	SLC16A12	387700	Mus musculus	10090	propiconazole results in increased expression of SLC16A12 mRNA	increases^expression	22334560
slc16a12	Resveratrol	D000077185		SLC16A12	387700	Homo sapiens	9606	[Plant Extracts co-treated with Resveratrol] results in decreased expression of SLC16A12 mRNA	affects^cotreatment|decreases^expression	23557933
slc16a12	Resveratrol	D000077185		SLC16A12	387700	Mus musculus	10090	Resveratrol inhibits the reaction [titanium dioxide results in increased expression of SLC16A12 mRNA]	decreases^reaction|increases^expression	31298478
slc16a12	Rifampin	D012293	13292-46-1	SLC16A12	387700	Homo sapiens	9606	Rifampin results in decreased expression of SLC16A12 mRNA	decreases^expression	27199754
slc16a12	Rifampin	D012293	13292-46-1	SLC16A12	387700	Homo sapiens	9606	Rifampin results in increased expression of SLC16A12 mRNA	increases^expression	24552687
slc16a12	schizandrin B	C015499		SLC16A12	387700	Rattus norvegicus	10116	schizandrin B inhibits the reaction [Carbon Tetrachloride results in decreased expression of SLC16A12 mRNA]	decreases^expression|decreases^reaction	31150632
slc16a12	senecionine	C009237	130-01-8	SLC16A12	387700	Mus musculus	10090	senecionine results in decreased expression of SLC16A12 protein	decreases^expression	35357534
slc16a12	Silver	D012834	7440-22-4	SLC16A12	387700	Mus musculus	10090	Silver results in decreased expression of SLC16A12 mRNA	decreases^expression	27131904
slc16a12	sodium arsenite	C017947	13768-07-5	SLC16A12	387700	Homo sapiens	9606	sodium arsenite results in increased expression of SLC16A12 mRNA	increases^expression	29301061
slc16a12	sodium arsenite	C017947	13768-07-5	SLC16A12	387700	Mus musculus	10090	sodium arsenite results in decreased expression of SLC16A12 mRNA	decreases^expression	37682722
slc16a12	Soot	D053260		SLC16A12	387700	Mus musculus	10090	[Air Pollutants results in increased abundance of [Ozone co-treated with Soot]] which results in increased expression of SLC16A12 mRNA	affects^cotreatment|increases^abundance|increases^expression	34911549
slc16a12	Succimer	D004113	304-55-2	SLC16A12	387700	Mus musculus	10090	[Succimer binds to Magnetite Nanoparticles] which results in decreased expression of SLC16A12 mRNA	affects^binding|decreases^expression	23086747
slc16a12	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC16A12	387700	Homo sapiens	9606	Endosulfan inhibits the reaction [Tetrachlorodibenzodioxin results in decreased expression of SLC16A12 mRNA]	decreases^expression|decreases^reaction	26159488
slc16a12	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC16A12	387700	Homo sapiens	9606	Tetrachlorodibenzodioxin results in decreased expression of SLC16A12 mRNA	decreases^expression	26159488
slc16a12	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC16A12	387700	Mus musculus	10090	Tetrachlorodibenzodioxin affects the expression of SLC16A12 mRNA	affects^expression	28922406
slc16a12	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC16A12	387700	Mus musculus	10090	Tetrachlorodibenzodioxin results in decreased expression of SLC16A12 mRNA	decreases^expression	33956508
slc16a12	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC16A12	387700	Rattus norvegicus	10116	Tetrachlorodibenzodioxin affects the expression of SLC16A12 mRNA	affects^expression	22298810
slc16a12	Thioacetamide	D013853	62-55-5	SLC16A12	387700	Cavia porcellus	10141	Thioacetamide results in decreased expression of SLC16A12 mRNA	decreases^expression	34492290
slc16a12	Thioacetamide	D013853	62-55-5	SLC16A12	387700	Rattus norvegicus	10116	Thioacetamide results in decreased expression of SLC16A12 mRNA	decreases^expression	34492290
slc16a12	titanium dioxide	C009495	13463-67-7	SLC16A12	387700	Mus musculus	10090	Resveratrol inhibits the reaction [titanium dioxide results in increased expression of SLC16A12 mRNA]	decreases^reaction|increases^expression	31298478
slc16a12	titanium dioxide	C009495	13463-67-7	SLC16A12	387700	Mus musculus	10090	titanium dioxide results in decreased expression of SLC16A12 mRNA	decreases^expression	29264374
slc16a12	titanium dioxide	C009495	13463-67-7	SLC16A12	387700	Mus musculus	10090	titanium dioxide results in increased expression of SLC16A12 mRNA	increases^expression	31298478
slc16a12	Tobacco Smoke Pollution	D014028		SLC16A12	387700	Homo sapiens	9606	Tobacco Smoke Pollution results in decreased expression of SLC16A12 mRNA	decreases^expression	33660061
slc16a12	Trichloroethylene	D014241	79-01-6	SLC16A12	387700	Rattus norvegicus	10116	Trichloroethylene results in decreased expression of SLC16A12 mRNA	decreases^expression	33387578
slc16a12	Triclosan	D014260	3380-34-5	SLC16A12	387700	Homo sapiens	9606	Triclosan results in decreased expression of SLC16A12 mRNA	decreases^expression	30510588
slc16a12	trimellitic anhydride	C015559	552-30-7	SLC16A12	387700	Mus musculus	10090	trimellitic anhydride results in decreased expression of SLC16A12 mRNA	decreases^expression	19042947
slc16a12	Valproic Acid	D014635	99-66-1	SLC16A12	387700	Rattus norvegicus	10116	Valproic Acid results in increased expression of SLC16A12 mRNA	increases^expression	29427782
slc16a12	Zearalenone	D015025	17924-92-4	SLC16A12	387700	Sus scrofa	9823	Zearalenone results in increased expression of SLC16A12 mRNA	increases^expression	34933075
slc6a8	1,2-Dimethylhydrazine	D019813	540-73-8	SLC6A8	6535	Mus musculus	10090	1,2-Dimethylhydrazine results in decreased expression of SLC6A8 mRNA	decreases^expression	22206623
slc6a8	2,2',3',4,4',5-hexachlorobiphenyl	C029790	35065-28-2	SLC6A8	6535	Rattus norvegicus	10116	2,2',3',4,4',5-hexachlorobiphenyl results in decreased expression of SLC6A8 mRNA	decreases^expression	23829299
slc6a8	2',3,3',4',5-pentachloro-4-hydroxybiphenyl	C111118		SLC6A8	6535	Rattus norvegicus	10116	2',3,3',4',5-pentachloro-4-hydroxybiphenyl results in decreased expression of SLC6A8 mRNA	decreases^expression	19114083
slc6a8	2,4-dinitrotoluene	C016403	121-14-2	SLC6A8	6535	Rattus norvegicus	10116	2,4-dinitrotoluene affects the expression of SLC6A8 mRNA	affects^expression	21346803
slc6a8	2,6-dinitrotoluene	C023514	606-20-2	SLC6A8	6535	Rattus norvegicus	10116	2,6-dinitrotoluene affects the expression of SLC6A8 mRNA	affects^expression	21346803
slc6a8	2-methylacetoacetanilide	C586803		SLC6A8	6535	Rattus norvegicus	10116	2-methylacetoacetanilide results in decreased expression of SLC6A8 mRNA	decreases^expression	31673724
slc6a8	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	C459179		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with entinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	C459179		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with mercuric bromide co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	C459179		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Panobinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	C459179		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with p-Chloromercuribenzoic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	C459179		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Phenylmercuric Acetate co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	C459179		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with trichostatin A co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	C459179		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	C459179		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Vorinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	D015123	55097-80-8	SLC6A8	6535	Homo sapiens	9606	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide results in increased expression of SLC6A8 mRNA	increases^expression	19150397
slc6a8	9,10-Dimethyl-1,2-benzanthracene	D015127	57-97-6	SLC6A8	6535	Mesocricetus auratus	10036	9,10-Dimethyl-1,2-benzanthracene results in decreased expression of SLC6A8 mRNA	decreases^expression	22485181
slc6a8	acetamide	C030686	60-35-5	SLC6A8	6535	Rattus norvegicus	10116	acetamide results in increased expression of SLC6A8 mRNA	increases^expression	31881176
slc6a8	Acetaminophen	D000082	103-90-2	SLC6A8	6535	Homo sapiens	9606	Acetaminophen results in decreased expression of SLC6A8 mRNA	decreases^expression	22230336
slc6a8	Acetaminophen	D000082	103-90-2	SLC6A8	6535	Homo sapiens	9606	Acetaminophen results in increased expression of SLC6A8 mRNA	increases^expression	29067470
slc6a8	Acetaminophen	D000082	103-90-2	SLC6A8	6535	Mus musculus	10090	Acetaminophen affects the expression of SLC6A8 mRNA	affects^expression	17562736
slc6a8	Aflatoxin B1	D016604	1162-65-8	SLC6A8	6535	Rattus norvegicus	10116	Aflatoxin B1 results in increased expression of SLC6A8 mRNA	increases^expression	22484513|23630614|33354967
slc6a8	Aldehydes	D000447		SLC6A8	6535	Homo sapiens	9606	Aldehydes results in increased expression of SLC6A8 mRNA	increases^expression	25014914
slc6a8	alpha-Chlorohydrin	D000517	96-24-2	SLC6A8	6535	Rattus norvegicus	10116	alpha-Chlorohydrin results in increased expression of SLC6A8 mRNA	increases^expression	28522335
slc6a8	Aluminum	D000535	7429-90-5	SLC6A8	6535			[APP protein modified form binds to Aluminum] which results in increased expression of SLC6A8 mRNA	affects^binding|increases^expression	21298039
slc6a8	Ammonia	D000641	7664-41-7	SLC6A8	6535	Homo sapiens	9606	Ammonia affects the expression of SLC6A8 protein	affects^expression	20227315
slc6a8	Ammonium Chloride	D000643	12125-02-9	SLC6A8	6535	Rattus norvegicus	10116	Ammonium Chloride affects the expression of SLC6A8 mRNA	affects^expression	16483693
slc6a8	Ampicillin	D000667	69-53-4	SLC6A8	6535	Homo sapiens	9606	Ampicillin results in increased expression of SLC6A8 mRNA	increases^expression	21632981
slc6a8	Arsenic	D001151	7440-38-2	SLC6A8	6535	Homo sapiens	9606	[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of SLC6A8 mRNA	increases^abundance|increases^expression	32525701
slc6a8	Arsenic Trioxide	D000077237	1327-53-3	SLC6A8	6535	Homo sapiens	9606	Arsenic Trioxide results in increased expression of SLC6A8 mRNA	increases^expression	20458559
slc6a8	Atenolol	D001262	29122-68-7	SLC6A8	6535	Homo sapiens	9606	Atenolol results in decreased expression of SLC6A8 mRNA	decreases^expression	19915711
slc6a8	Benzo(a)pyrene	D001564	50-32-8	SLC6A8	6535	Danio rerio	7955	Benzo(a)pyrene results in decreased expression of SLC6A8 mRNA	decreases^expression	26001963
slc6a8	Benzo(a)pyrene	D001564	50-32-8	SLC6A8	6535	Mus musculus	10090	Benzo(a)pyrene results in increased expression of SLC6A8 mRNA	increases^expression	22228805
slc6a8	beta-methylcholine	C044887	7562-87-0	SLC6A8	6535	Homo sapiens	9606	beta-methylcholine affects the expression of SLC6A8 mRNA	affects^expression	21179406
slc6a8	bismuth tripotassium dicitrate	C002791	57644-54-9	SLC6A8	6535	Rattus norvegicus	10116	bismuth tripotassium dicitrate results in increased expression of SLC6A8 mRNA	increases^expression	15912405
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Danio rerio	7955	bisphenol A results in decreased expression of SLC6A8 mRNA	decreases^expression	33243503
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Homo sapiens	9606	bisphenol A affects the expression of SLC6A8 mRNA	affects^expression	30903817
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Mus musculus	10090	bisphenol A results in increased expression of SLC6A8 mRNA	increases^expression	35479511
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Pimephales promelas	90988	bisphenol A affects the expression of SLC6A8 mRNA	affects^expression	21786754
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Rattus norvegicus	10116	bisphenol A results in increased expression of SLC6A8 mRNA	increases^expression	25181051
slc6a8	Blood Glucose	D001786		SLC6A8	6535	Rattus norvegicus	10116	[Oxygen deficiency co-treated with Blood Glucose deficiency co-treated with Particulate Matter] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	33729688
slc6a8	butyraldehyde	C018475	123-72-8	SLC6A8	6535	Homo sapiens	9606	butyraldehyde results in increased expression of SLC6A8 mRNA	increases^expression	26079696
slc6a8	Cadmium	D002104	7440-43-9	SLC6A8	6535	Homo sapiens	9606	[Cadmium Chloride results in increased abundance of Cadmium] which results in decreased expression of SLC6A8 mRNA	decreases^expression|increases^abundance	35301059
slc6a8	Cadmium Chloride	D019256	10108-64-2	SLC6A8	6535	Homo sapiens	9606	[Cadmium Chloride results in increased abundance of Cadmium] which results in decreased expression of SLC6A8 mRNA	decreases^expression|increases^abundance	35301059
slc6a8	Captan	D002215	133-06-2	SLC6A8	6535	Mus musculus	10090	Captan results in increased expression of SLC6A8 mRNA	increases^expression	31558096
slc6a8	Carbamazepine	D002220	298-46-4	SLC6A8	6535	Homo sapiens	9606	Carbamazepine affects the expression of SLC6A8 mRNA	affects^expression	25979313
slc6a8	Carbon Tetrachloride	D002251	56-23-5	SLC6A8	6535	Mus musculus	10090	Carbon Tetrachloride affects the expression of SLC6A8 mRNA	affects^expression	17484886
slc6a8	Carbon Tetrachloride	D002251	56-23-5	SLC6A8	6535	Mus musculus	10090	Carbon Tetrachloride results in increased expression of SLC6A8 mRNA	increases^expression	31919559
slc6a8	Cellulose	D002482	9004-34-6	SLC6A8	6535	Mus musculus	10090	[perfluorooctane sulfonic acid co-treated with Cellulose] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	36331819
